Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
3/15/16,746.02,753.01,742.84,750.57,1491578,0,1,746.02,753.01,742.84,750.57,1491578
3/14/16,744.97,754.26,743.6625,750.24,1641189,0,1,744.97,754.26,743.6625,750.24,1641189
3/11/16,739.95,744.9,736.7,744.87,1768995,0,1,739.95,744.9,736.7,744.87,1768995
3/10/16,727.79,736.54,723.29,732.17,2230811,0,1,727.79,736.54,723.29,732.17,2230811
3/9/16,715.165,726.24,712.66,725.41,1977169,0,1,715.165,726.24,712.66,725.41,1977169
3/8/16,708.39,722.25,704,713.53,2521688,0,1,708.39,722.25,704,713.53,2521688
3/7/16,725.15,727.21,705.14,712.8,3088278,0,1,725.15,727.21,705.14,712.8,3088278
3/4/16,734.8,735,725.62,730.22,2425750,0,1,734.8,735,725.62,730.22,2425750
3/3/16,739.48,741,729.63,731.59,2026700,0,1,739.48,741,729.63,731.59,2026700
3/2/16,742.87,743.121,733.25,739.48,1814643,0,1,742.87,743.121,733.25,739.48,1814643
3/1/16,721.3,742.33,718.64,742.17,3005553,0,1,721.3,742.33,718.64,742.17,3005553
2/29/16,721,730.6,716.84,717.22,2253426,0,1,721,730.6,716.84,717.22,2253426
2/26/16,733.6,736.16,721.9392,724.86,2123690,0,1,733.6,736.16,721.9392,724.86,2123690
2/25/16,722.93,729.51,713.23,729.12,1807258,0,1,722.93,729.51,713.23,729.12,1807258
2/24/16,710.61,721.22,702.02,720.9,1854612,0,1,710.61,721.22,702.02,720.9,1854612
2/23/16,726.1,730.9,715.67,717.29,2066566,0,1,726.1,730.9,715.67,717.29,2066566
2/22/16,729.51,734.845,723.45,729.05,1875824,0,1,729.51,734.845,723.45,729.05,1875824
2/19/16,715.9,724.03,713.12,722.11,1745940,0,1,715.9,724.03,713.12,722.11,1745940
2/18/16,733.96,736,715.55,717.51,2363846,0,1,733.96,736,715.55,717.51,2363846
2/17/16,727,733.76,716.61,731.97,2457715,0,1,727,733.76,716.61,731.97,2457715
2/16/16,718.65,722.8789,710.18,717.64,2172213,0,1,718.65,722.8789,710.18,717.64,2172213
2/12/16,712.21,716,701.58,706.89,2326889,0,1,712.21,716,701.58,706.89,2326889
2/11/16,696.34,712.315,691.19,706.36,3250206,0,1,696.34,712.315,691.19,706.36,3250206
2/10/16,711.79,723.22,705.39,706.85,3015733,0,1,711.79,723.22,705.39,706.85,3015733
2/9/16,692.95,720.96,688.5,701.02,4214950,0,1,692.95,720.96,688.5,701.02,4214950
2/8/16,687.68,704.52,682.01,704.16,4470514,0,1,687.68,704.52,682.01,704.16,4470514
2/5/16,725.5,726.72,700.14,703.76,5477821,0,1,725.5,726.72,700.14,703.76,5477821
2/4/16,744.59,745.24,722.6001,730.03,5246123,0,1,744.59,745.24,722.6001,730.03,5246123
2/3/16,786.28,791.43,736.26,749.38,6555731,0,1,786.28,791.43,736.26,749.38,6555731
2/2/16,800.5,810.35,780.6,780.91,6792331,0,1,800.5,810.35,780.6,780.91,6792331
2/1/16,771.26,777.59,761.38,770.77,5576089,0,1,771.26,777.59,761.38,770.77,5576089
1/29/16,748.96,765.105,744.2,761.35,3790395,0,1,748.96,765.105,744.2,761.35,3790395
1/28/16,738.19,751.16,730.6,748.3,3105222,0,1,738.19,751.16,730.6,748.3,3105222
1/27/16,735.89,735.89,713.45,717.58,2121434,0,1,735.89,735.89,713.45,717.58,2121434
1/26/16,735.21,739.46,726.97,733.79,1547049,0,1,735.21,739.46,726.97,733.79,1547049
1/25/16,743.84,752.46,732.501,733.62,2267031,0,1,743.84,752.46,732.501,733.62,2267031
1/22/16,742,748.56,740.5,745.46,2357315,0,1,742,748.56,740.5,745.46,2357315
1/21/16,720.17,737.67,711.11,726.67,2596916,0,1,720.17,737.67,711.11,726.67,2596916
1/20/16,705.9,726.95,687.78,718.56,4122010,0,1,705.9,726.95,687.78,718.56,4122010
1/19/16,720.15,725.35,709.85,719.08,2436220,0,1,720.15,725.35,709.85,719.08,2436220
1/15/16,709.99,724.158,701.51,710.49,3833751,0,1,709.99,724.158,701.51,710.49,3833751
1/14/16,724.44,739.89,705,731.39,2777868,0,1,724.44,739.89,705,731.39,2777868
1/13/16,749.34,753,716.78,719.57,2586395,0,1,749.34,753,716.78,719.57,2586395
1/12/16,740.75,748.34,736.43,745.34,2340753,0,1,740.75,748.34,736.43,745.34,2340753
1/11/16,731.95,735.08,719.56,733.07,2544806,0,1,731.95,735.08,719.56,733.07,2544806
1/8/16,747.8,750.12,728.9201,730.91,2375348,0,1,747.8,750.12,728.9201,730.91,2375348
1/7/16,746.49,755.31,735.28,741,3156563,0,1,746.49,755.31,735.28,741,3156563
1/6/16,750.37,765.73,748,759.33,2410301,0,1,750.37,765.73,748,759.33,2410301
1/5/16,764.1,769.2,755.65,761.53,2260795,0,1,764.1,769.2,755.65,761.53,2260795
1/4/16,762.2,762.2,747.54,759.44,3369068,0,1,762.2,762.2,747.54,759.44,3369068
12/31/15,787.82,788.33,777.32,778.01,1637561,0,1,787.82,788.33,777.32,778.01,1637561
12/30/15,793.96,796.455,787.2,790.3,1428280,0,1,793.96,796.455,787.2,790.3,1428280
12/29/15,786.99,798.69,786.202,793.96,1921480,0,1,786.99,798.69,786.202,793.96,1921480
12/28/15,770,782.815,767.73,782.24,1557755,0,1,770,782.815,767.73,782.24,1557755
12/24/15,768.52,769.2,764.39,765.84,521141,0,1,768.52,769.2,764.39,765.84,521141
12/23/15,770.69,771.9,757.65,768.51,1529742,0,1,770.69,771.9,757.65,768.51,1529742
12/22/15,764.27,770.34,761.2,767.13,1816935,0,1,764.27,770.34,761.2,767.13,1816935
12/21/15,763.05,766.35,754.15,760.8,1742368,0,1,763.05,766.35,754.15,760.8,1742368
12/18/15,767.23,774.14,756.59,756.85,3389702,0,1,767.23,774.14,756.59,756.85,3389702
12/17/15,781.16,781.59,769.3,769.83,1825538,0,1,781.16,781.59,769.3,769.83,1825538
12/16/15,766.57,781.5,757.045,776.59,2656010,0,1,766.57,781.5,757.045,776.59,2656010
12/15/15,767.79,774.75,758,760.09,2469319,0,1,767.79,774.75,758,760.09,2469319
12/14/15,751.26,764.15,736.26,762.54,2708520,0,1,751.26,764.15,736.26,762.54,2708520
12/11/15,749,757.44,748.65,750.42,2159164,0,1,749,757.44,748.65,750.42,2159164
12/10/15,763.59,766.0655,755,760.04,1622940,0,1,763.59,766.0655,755,760.04,1622940
12/9/15,771.1,776.0926,752.0066,762.55,2327471,0,1,771.1,776.0926,752.0066,762.55,2327471
12/8/15,764.5,778.65,762.52,775.14,1554121,0,1,764.5,778.65,762.52,775.14,1554121
12/7/15,780.06,781,766.72,772.99,1831287,0,1,780.06,781,766.72,772.99,1831287
12/4/15,769.71,782.42,765.51,779.21,2489998,0,1,769.71,782.42,765.51,779.21,2489998
12/3/15,780.56,784.48,762.45,768.2,2097494,0,1,780.56,784.48,762.45,768.2,2097494
12/2/15,785.25,793.0475,776.43,777.85,2343841,0,1,785.25,793.0475,776.43,777.85,2343841
12/1/15,766.94,785,765.95,783.79,2019864,0,1,766.94,785,765.95,783.79,2019864
11/30/15,771.87,775.03,761.12,762.85,1679349,0,1,771.87,775.03,761.12,762.85,1679349
11/27/15,769.16,774,767.0001,771.97,722320,0,1,769.16,774,767.0001,771.97,722320
11/25/15,771.69,773,766.53,769.26,1180643,0,1,771.69,773,766.53,769.26,1180643
11/24/15,772.96,775.99,758.11,769.63,2394010,0,1,772.96,775.99,758.11,769.63,2394010
11/23/15,777.47,782.9,773.51,776.7,1732400,0,1,777.47,782.9,773.51,776.7,1732400
11/20/15,769.3,779.318,764.1,777,2773944,0,1,769.3,779.318,764.1,777,2773944
11/19/15,759.78,763.23,757.23,759.94,1403913,0,1,759.78,763.23,757.23,759.94,1403913
11/18/15,749.57,761.1,747.39,760.01,1813336,0,1,749.57,761.1,747.39,760.01,1813336
11/17/15,752.47,754.95,744.05,745.98,1939934,0,1,752.47,754.95,744.05,745.98,1939934
11/16/15,740.21,751.71,734.33,750.42,2535198,0,1,740.21,751.71,734.33,750.42,2535198
11/13/15,754.04,755.33,739.47,740.07,2409363,0,1,754.04,755.33,739.47,740.07,2409363
11/12/15,760.18,765.799,755.86,756.53,1772555,0,1,760.18,765.799,755.86,756.53,1772555
11/11/15,762.38,769.08,759.75,765.25,2095922,0,1,762.38,769.08,759.75,765.25,2095922
11/10/15,753.48,760.6,748.41,758.26,1489929,0,1,753.48,760.6,748.41,758.26,1489929
11/9/15,758.52,763.3,749.11,754.77,1776861,0,1,758.52,763.3,749.11,754.77,1776861
11/6/15,759.39,763.022,755.03,761.6,1677199,0,1,759.39,763.022,755.03,761.6,1677199
11/5/15,758.81,766.35,757.47,760.67,2274314,0,1,758.81,766.35,757.47,760.67,2274314
11/4/15,749.9,759.9,749.2,755.31,2091999,0,1,749.9,759.9,749.2,755.31,2091999
11/3/15,745.43,751.698,741.16,748.82,1815300,0,1,745.43,751.698,741.16,748.82,1815300
11/2/15,737.88,748.18,731.45,747.74,1995708,0,1,737.88,748.18,731.45,747.74,1995708
10/30/15,745.56,746.31,736.53,737.39,1999161,0,1,745.56,746.31,736.53,737.39,1999161
10/29/15,736.63,746.79,735.16,744.85,1825957,0,1,736.63,746.79,735.16,744.85,1825957
10/28/15,733,737.37,727.27,736.92,1980154,0,1,733,737.37,727.27,736.92,1980154
10/27/15,726.57,735.9642,724.135,732.82,1938916,0,1,726.57,735.9642,724.135,732.82,1938916
10/26/15,720.02,734.95,720.02,731.12,2438847,0,1,720.02,734.95,720.02,731.12,2438847
10/23/15,750.06,752.5,717.94,719.33,6336319,0,1,750.06,752.5,717.94,719.33,6336319
10/22/15,675.44,688.0499,671.7,681.14,4431595,0,1,675.44,688.0499,671.7,681.14,4431595
10/21/15,683.21,684.9,670.7,671.8,1608436,0,1,683.21,684.9,670.7,671.8,1608436
10/20/15,697.89,698,673.68,680,2621719,0,1,697.89,698,673.68,680,2621719
10/19/15,694,700.2397,692.21,699.95,1508585,0,1,694,700.2397,692.21,699.95,1508585
10/16/15,695.4,696.22,689.1,695.32,1815759,0,1,695.4,696.22,689.1,695.32,1815759
10/15/15,685.25,694.16,684.39,693.02,2357829,0,1,685.25,694.16,684.39,693.02,2357829
10/14/15,683.73,690.04,678.9,680.41,1564582,0,1,683.73,690.04,678.9,680.41,1564582
10/13/15,674.26,688.46,673.108,683.17,2122338,0,1,674.26,688.46,673.108,683.17,2122338
10/12/15,669.19,677.98,667.24,676.43,1334225,0,1,669.19,677.98,667.24,676.43,1334225
10/9/15,667.49,674.085,662.36,671.24,1606178,0,1,667.49,674.085,662.36,671.24,1606178
10/8/15,669.45,671.89,654.49,667,1965397,0,1,669.45,671.89,654.49,667,1965397
10/7/15,677.4,678.74,658.11,670,2217672,0,1,677.4,678.74,658.11,670,2217672
10/6/15,669.35,678.8,663.0823,671.64,2157409,0,1,669.35,678.8,663.0823,671.64,2157409
10/5/15,661.6,673.0275,655.87,671.68,1898012,0,1,661.6,673.0275,655.87,671.68,1898012
10/2/15,638.01,658.2555,633.5,656.99,2439435,0,1,638.01,658.2555,633.5,656.99,2439435
10/1/15,637.94,643.84,631.115,642,2125315,0,1,637.94,643.84,631.115,642,2125315
9/30/15,631.83,639.31,629.15,637.2,2549938,0,1,631.83,639.31,629.15,637.2,2549938
9/29/15,625.5,634.68,618.03,622.61,2106466,0,1,625.5,634.68,618.03,622.61,2106466
9/28/15,639.05,642.85,617.84,624.25,2361393,0,1,639.05,642.85,617.84,624.25,2361393
9/25/15,658.58,658.58,639.655,640.15,2423992,0,1,658.58,658.58,639.655,640.15,2423992
9/24/15,648.97,656.7699,642.165,654.91,1934639,0,1,648.97,656.7699,642.165,654.91,1934639
9/23/15,652.9,660.28,650.7301,653.29,1457995,0,1,652.9,660.28,650.7301,653.29,1457995
9/22/15,657.47,658.82,645.03,653.2,2718081,0,1,657.47,658.82,645.03,653.2,2718081
9/21/15,665.51,669,658,666.98,1954667,0,1,665.51,669,658,666.98,1954667
9/18/15,665.06,669.84,660.03,660.92,3627210,0,1,665.06,669.84,660.03,660.92,3627210
9/17/15,667.49,681.99,665,671.67,2387605,0,1,667.49,681.99,665,671.67,2387605
9/16/15,665.55,668.0699,662.2,665.52,1312598,0,1,665.55,668.0699,662.2,665.52,1312598
9/15/15,656.71,668.85,653.34,665.07,1777320,0,1,656.71,668.85,653.34,665.07,1777320
9/14/15,655.63,655.92,649.501,652.47,1497627,0,1,655.63,655.92,649.501,652.47,1497627
9/11/15,650.21,655.31,647.41,655.3,1744615,0,1,650.21,655.31,647.41,655.3,1744615
9/10/15,643.9,654.9,641.7,651.08,1392481,0,1,643.9,654.9,641.7,651.08,1392481
9/9/15,651.88,657.36,640.9,643.41,2048908,0,1,651.88,657.36,640.9,643.41,2048908
9/8/15,641,645.04,632.9,643.88,1954648,0,1,641,645.04,632.9,643.88,1954648
9/4/15,629.7,634.5,626.5,628.96,2024990,0,1,629.7,634.5,626.5,628.96,2024990
9/3/15,647.93,651.25,633.8073,637.05,1728562,0,1,647.93,651.25,633.8073,637.05,1728562
